행정구역별,연령별,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년
세종특별자치시,62세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1155,1034,1502,1579,2177,2785,2886,3354,3511,3906,4372,4487
세종특별자치시,63세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1143,1186,1121,1749,1734,2387,2984,3043,3443,3581,3962,4378
세종특별자치시,64세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1080,1171,1313,1317,1906,1867,2555,3129,3091,3512,3606,3920
세종특별자치시,65세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1053,1108,1282,1511,1422,2088,2004,2665,3225,3200,3545,3577
세종특별자치시,66세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,859,1067,1185,1453,1608,1527,2255,2069,2743,3279,3235,3555
세종특별자치시,67세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,807,863,1146,1333,1566,1716,1636,2349,2097,2769,3316,3186
세종특별자치시,68세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,908,811,933,1300,1448,1712,1796,1673,2378,2137,2767,3263
세종특별자치시,69세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,929,927,872,1065,1402,1507,1801,1868,1687,2431,2139,2730
세종특별자치시,70세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1254,926,1004,981,1114,1499,1592,1852,1902,1674,2439,2134
세종특별자치시,71세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1012,1251,963,1094,1018,1181,1551,1614,1876,1901,1678,2422
세종특별자치시,72세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,919,1016,1308,1038,1116,1070,1227,1585,1631,1904,1893,1653
세종특별자치시,73세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,977,917,1072,1396,1096,1156,1083,1275,1601,1660,1880,1876
세종특별자치시,74세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,902,968,947,1128,1419,1134,1169,1111,1266,1594,1651,1831
세종특별자치시,75세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,818,899,1008,1007,1155,1452,1166,1178,1123,1248,1590,1621
세종특별자치시,76세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,834,809,936,1035,993,1183,1472,1170,1175,1095,1231,1554
세종특별자치시,77세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,797,806,835,956,1046,1015,1208,1482,1172,1172,1079,1204
세종특별자치시,78세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,760,797,830,869,960,1047,998,1205,1458,1145,1159,1049
세종특별자치시,79세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,641,717,785,847,876,973,1067,973,1188,1382,1105,1134
세종특별자치시,80세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,579,614,719,794,842,874,948,1043,941,1163,1339,1086
세종특별자치시,81세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,495,564,637,732,784,854,845,957,1009,906,1114,1295
세종특별자치시,82세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,442,466,551,636,710,787,825,820,923,985,883,1059
세종특별자치시,83세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,404,421,464,553,622,712,768,800,796,862,953,844
세종특별자치시,84세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,343,373,415,463,543,599,677,752,760,749,805,876
세종특별자치시,85세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,273,326,366,417,447,538,584,645,737,733,701,740
세종특별자치시,86세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,235,257,326,376,401,429,506,561,617,700,688,653
세종특별자치시,87세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,196,206,245,318,343,377,403,479,522,578,648,630
세종특별자치시,88세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,156,180,197,240,300,325,347,383,455,481,521,579
세종특별자치시,89세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,147,135,161,189,227,273,305,324,349,400,427,472
세종특별자치시,90세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,139,123,128,148,169,217,242,287,304,307,359,374
세종특별자치시,91세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98,125,117,118,135,149,186,223,262,255,260,304
세종특별자치시,92세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,87,110,105,103,118,128,167,200,222,224,210
세종특별자치시,93세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,33,81,98,89,84,108,112,142,165,185,184
세종특별자치시,94세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,29,29,72,80,68,72,93,86,122,137,150
세종특별자치시,95세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,37,25,23,57,57,55,57,69,75,89,114
세종특별자치시,96세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,14,29,20,18,46,47,43,47,47,65,70
세종특별자치시,97세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,27,13,22,16,13,36,42,40,33,34,51
세종특별자치시,98세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,10,18,10,13,10,11,27,33,36,19,26
세종특별자치시,99세,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9,6,18,10,12,6,12,17,26,26,11
세종특별자치시,100세 이상,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,40,34,34,49,49,54,53,50,27,35,43
경기도,계,8672632,8934332,9219343,9544496,9927473,10206851,10462920,10697215,10906033,11106211,11292264,11460610,11786622,11937415,12093299,12234630,12357830,12522606,12716780,12873895,13077153,13239666,13427014,13565450,13589432,13630821
경기도,0세,131399,129742,137100,123239,112952,115530,112466,104429,109378,120899,115067,109880,117742,118257,120951,109468,109299,111355,104099,92366,87536,82540,76810,74799,74114,68030
경기도,1세,146854,142397,140944,149638,135353,121873,123946,120461,112011,117347,129093,122831,118560,125526,125978,129457,116253,116728,119264,111697,100422,94410,88101,81421,79007,77729
경기도,2세,150675,151127,146457,145887,155676,138189,124634,126436,122834,113671,119057,130841,125727,120195,127137,127915,131017,118171,119772,122017,115769,102974,96802,90332,82889,80214
경기도,3세,158253,154178,154593,150839,151232,158361,140761,126645,128100,124368,114804,120286,133491,126944,121401,128486,128969,132736,120371,121953,125398,117921,105278,98341,91427,83766
경기도,4세,160456,161386,156875,158114,155747,153023,160980,142408,128015,129033,125354,115686,122182,134201,127876,122513,129204,130026,134576,122070,124626,127335,119777,106691,98890,92309
경기도,5세,160146,162873,163903,160220,162624,157526,155227,162822,143515,128789,129909,126222,117294,122917,134762,128738,123061,129738,131257,135985,124129,126091,128940,121200,107169,99339
경기도,6세,163621,162222,164958,166868,164063,164101,159374,156252,163508,143789,128795,129998,127013,117187,122929,135306,129041,123405,130885,132522,138367,125332,127560,130040,121360,107355
경기도,7세,158797,165366,164050,167700,170370,165327,165703,160573,157399,164150,144509,129474,131537,127659,117857,123640,135512,129486,124285,131877,134080,139456,126241,128487,130212,121609
경기도,8세,141907,159674,166633,165988,170616,171345,167122,166479,161181,157626,164632,144749,130608,131608,127884,118011,123654,135697,130186,125113,133134,135009,140538,127196,128532,130466
경기도,9세,135867,142586,160435,168008,168536,171636,172809,167858,166984,161558,157870,164967,145743,130674,131800,128042,117963,123892,136415,130900,126395,133922,135937,141420,127354,128733
경기도,10세,131950,136214,142808,161108,170140,169031,172746,173267,168260,166952,161623,158063,165977,145817,130740,132036,127965,117997,124326,137072,131986,126910,134861,136569,141467,127485
경기도,11세,124116,131734,136386,143237,162846,170529,170205,172964,173414,168187,167029,161596,158985,165695,146002,130834,131947,128098,118363,124686,138067,132562,127586,135664,136623,141419
경기도,12세,121191,123709,131276,136363,144314,162784,171189,170148,172765,172833,167831,166665,162132,158635,165698,145987,130522,131963,128505,118632,125338,138380,133064,128002,135444,136489
경기도,13세,121500,121512,124061,131937,137770,144895,163649,171712,170250,172713,173002,167909,167689,162171,158736,165985,146106,130833,132368,128844,119285,125833,139128,133666,128174,135750
경기도,14세,116850,121558,121590,124232,133027,137746,145394,163768,171561,169860,172663,172808,168603,167428,162058,158849,165773,146145,131177,132595,129461,119528,126339,139569,133764,128248
경기도,15세,125664,117075,121519,121450,125022,132966,137964,145208,163402,171178,169543,172059,173328,168282,167490,162037,158644,165808,146505,131359,132984,129594,119870,126680,139406,133672
경기도,16세,132470,127577,118495,123091,123361,126084,134106,138731,145719,163885,171324,169767,173274,173431,168578,167647,161828,158858,166378,146849,131903,133415,130058,120411,126558,139563
경기도,17세,132495,134003,128827,119703,124804,124210,126702,134466,138969,145752,164068,171529,170771,173408,173572,168712,167703,162160,159345,166841,147365,132351,134067,130583,120514,126683
경기도,18세,127830,134932,136399,131107,122318,126361,125216,127948,135226,139427,146379,164872,173254,171311,174044,174076,168868,168110,162892,159741,167613,148120,133149,134592,130552,120669
경기도,19세,123477,131581,138431,140323,135569,124938,128395,127259,129822,136770,140672,147358,167013,173970,172232,174639,174525,169767,169656,164017,160894,168769,150092,135269,135224,130653
경기도,20세,106127,127163,134904,142743,145228,138775,126993,130774,128932,131089,137894,141716,149160,167054,174301,172418,174462,174642,170397,169334,163893,161036,170114,150826,133781,133536
경기도,21세,115563,109748,130941,139782,148959,149863,142558,130156,133302,130812,132346,139357,144152,149866,168075,174987,172839,175231,175574,170717,170120,164622,163189,171808,149637,133051
경기도,22세,115932,120955,114549,137248,147449,155756,155958,147585,134187,136398,133233,134488,142787,145696,151467,169344,176028,174283,177371,176835,172023,171435,167501,165464,171162,148975
경기도,23세,125540,122587,127680,121042,146613,155309,161905,163644,152812,138010,139123,135993,138788,144702,147907,153256,170695,178004,176890,179062,178899,174374,175328,171121,165765,171752
경기도,24세,142260,131620,129251,135327,129810,155312,162565,170237,170283,156767,140773,141831,140215,141039,147066,149529,155028,173059,181250,179031,181580,183007,180104,180099,172704,167713
경기도,25세,155361,149104,138977,137410,146162,138220,163256,171338,177029,174872,160192,143678,146568,142728,143629,149395,151635,157488,176716,184250,182287,185867,188161,183510,181324,174295
경기도,26세,162770,163355,158150,148724,148727,156249,146342,172572,179067,182431,178410,163517,148862,149386,145479,145939,151650,154396,160462,179455,188013,185274,189625,190758,183257,180999
경기도,27세,180456,171169,172711,168862,160559,158572,164903,154388,180096,184752,187035,182320,169735,152099,152829,148041,148179,154008,157570,162869,182962,190568,189085,193003,191458,184142
경기도,28세,183237,188794,180212,183039,180986,169633,166559,172813,160618,185149,189054,191015,189266,173202,155002,155485,150074,150813,157033,160248,165548,185708,194898,192612,194041,192472
경기도,29세,193097,190734,197669,190218,194957,189920,176785,173786,178828,165437,189644,193091,198440,193114,176345,157745,157840,152946,153987,159723,163729,168804,189843,199068,194162,195203
경기도,30세,197739,199545,198010,207611,201433,202611,196964,182994,179324,183499,168984,193596,200346,202090,197065,180108,160257,160848,156560,157194,163703,167270,173041,194405,200871,196192
경기도,31세,187378,203433,205875,206919,218226,208893,208894,202954,188041,183527,187278,172416,201014,204018,206178,200821,183063,163689,165037,160011,161680,167703,171600,177485,196597,202820
경기도,32세,182680,191982,208354,213370,216324,224598,214496,214362,207877,192206,187159,190646,178698,204338,207372,209851,203831,186831,167692,168696,164940,165550,172364,176101,179777,198544
경기도,33세,194165,186151,196097,214784,221294,221644,229562,218906,218619,211720,195827,190369,197091,181184,207514,210859,212919,207636,191453,171165,173884,169163,170162,177244,178091,181699
경기도,34세,194355,197241,189344,201083,221942,225742,225645,233402,222612,222264,214467,198443,195835,199239,183668,210606,213906,216447,211984,195428,176380,178227,173908,174664,179106,180122
경기도,35세,180704,196690,200318,193156,206402,225393,229033,228892,236576,225590,224931,217209,204054,197848,201602,186206,213008,217230,220801,215990,200997,180235,182714,178073,176601,180863
경기도,36세,201126,182387,198902,203756,197513,209061,228596,231668,231159,239010,227876,227360,222993,205927,199935,203688,187511,216161,221040,224594,221704,205294,184800,186428,179666,177941
경기도,37세,205098,202505,183938,201429,207764,199321,211051,230497,233031,232869,240996,230000,232599,224346,207485,201495,205132,189565,219742,224461,230080,225864,210197,188232,188011,180908
경기도,38세,203597,206261,203798,185975,204889,209572,200869,212473,231492,234367,234702,242520,234977,233719,225475,208841,202472,207051,192287,222969,229389,233918,230874,213648,189255,189321
경기도,39세,181513,203839,206972,205393,188842,206035,210588,202378,213268,232037,235799,235886,247432,235746,234777,226532,209452,203712,209350,194481,226814,232603,237799,234167,214325,190324
경기도,40세,165582,181876,204674,208373,207750,189633,207145,211234,203032,214118,232857,236381,240539,248156,236341,235399,227040,210657,205735,211406,197953,229695,236175,240472,235051,215046
경기도,41세,155361,165813,182676,205593,210646,208708,190450,207940,211502,203107,214449,233597,240354,240765,248452,236813,235770,228051,212488,207291,214353,200067,232746,238412,240847,235857
경기도,42세,136499,155760,166464,183719,207902,211204,209260,190965,207764,211615,203624,214685,237458,240398,240967,248656,236956,236391,229717,213832,209884,216194,202221,234594,238351,241235
경기도,43세,136864,136876,156556,167415,186011,208630,211837,209746,190814,207734,212123,203911,218134,237184,240235,240695,248455,237622,237621,230642,215918,211332,218287,203703,234605,238605
경기도,44세,114272,137557,137627,157592,169719,186929,209535,212209,209496,190933,207828,212247,207235,217811,237196,240231,240353,248858,238733,238546,232539,217251,213141,219578,203558,234830
경기도,45세,94796,114826,138604,138844,159852,170447,187698,210113,212310,209796,191236,207929,215848,207011,217693,236917,239945,240574,249826,239627,240523,233626,218960,214087,219239,203497
경기도,46세,105189,95481,115792,140082,141284,161202,171461,188352,210407,212577,210175,191518,211556,215638,206916,217520,236644,240145,241261,250401,241266,241847,235471,219848,213675,219077
경기도,47세,67146,105878,96365,117451,142531,142292,162225,172124,188713,211076,213113,210963,195265,211301,215562,206682,217102,236802,241126,242032,252135,242400,243531,236301,219525,213622
경기도,48세,75169,67860,107242,97946,119919,144009,143298,162963,172308,189347,211639,213398,214980,194986,211036,215251,206313,217347,237855,241733,243689,253229,243837,244325,235838,219447
경기도,49세,74842,75894,68525,109339,100355,121136,145108,144260,163668,172958,190168,212202,217513,214640,195072,210768,214789,206490,218168,238450,242971,244557,255054,244853,243914,235715
경기도,50세,75622,75680,76877,69777,111757,101617,122062,146169,144721,164352,173778,190808,216528,217204,214622,194916,210228,214838,207290,218651,239675,244110,246054,255950,244300,243814
경기도,51세,78715,76291,76619,78401,71816,113207,102455,122833,146825,145591,165059,174311,194636,216391,217109,214355,194671,210517,215673,207444,219711,240471,245517,247113,255375,244109
경기도,52세,64907,79371,77324,78338,80453,72786,114383,103240,123251,147701,146358,165690,178297,194557,216253,216950,214056,194857,211392,216017,208300,220535,241692,246324,246512,255055
경기도,53세,58282,65619,80583,79140,80388,81671,73620,115033,103777,123926,148697,146864,169444,178275,194601,216000,216388,214267,195612,212026,217074,208832,221655,242367,245630,246283
경기도,54세,59794,59100,66361,82386,81451,81674,82723,74218,115788,104554,124728,149218,150286,169533,178365,194405,215523,216754,214848,196300,213038,217660,209901,222216,241386,245103
경기도,55세,60580,60355,59899,67964,84661,82992,82665,83513,74901,116731,105471,125455,152744,150394,169563,178203,194174,215924,217681,215359,197325,213856,218779,210318,221240,240976
경기도,56세,74449,61264,61292,61294,69911,86114,83830,83616,84108,75531,117506,106047,128225,152854,150394,169481,178245,194738,216769,217964,216368,197833,214724,219161,209494,220936
경기도,57세,63900,75130,61880,62777,63024,71166,87038,84627,84306,84967,76281,118153,108468,128410,153006,150378,169287,178925,195715,217415,218985,217010,198661,214824,218023,209045
경기도,58세,57606,64545,76103,63359,64477,63942,71854,87910,85350,85138,85674,76769,120751,108694,128661,153027,150456,170045,179932,196184,218362,219484,217635,198895,213611,217550
경기도,59세,60070,58095,65334,77806,65083,65584,64636,72499,88576,86195,85971,86132,78414,121027,108841,128858,153005,151138,171046,180396,197139,219037,220302,217676,197851,213128
경기도,60세,56908,60604,58718,66714,79971,66099,66380,65301,73120,89366,87101,86490,88099,78689,121168,109033,128810,153762,152144,171545,181541,197592,219678,220279,216420,197348
경기도,61세,54147,57283,61198,59912,68486,81230,66718,66934,65857,73875,90220,87516,88339,88326,78883,121203,109091,129388,154680,152573,172655,181915,198202,219554,218683,215779
경기도,62세,52612,54453,57824,62408,61391,69577,81987,67264,67402,66247,74574,90722,89160,88636,88411,78841,121168,109622,130194,155208,153441,173008,182530,198030,218068,217992
경기도,63세,51598,52790,54738,58719,63893,62239,69980,82632,67750,67821,66751,74670,92159,89192,88711,88414,78704,121913,110480,130556,155861,153762,173364,182279,196529,217244
경기도,64세,46808,51689,52867,55739,60005,64561,62509,70356,83239,68171,68304,66751,75799,92224,89103,88587,88377,79086,122498,110813,131269,156048,154077,173179,180629,195757
경기도,65세,41495,46843,51646,53480,56588,60582,64747,62768,70620,83536,68579,68374,67702,75771,91984,88948,88398,88719,79621,122889,111572,131615,156741,154127,171793,180060
경기도,66세,39355,41372,46849,52216,54198,56978,60712,64898,62871,70867,83811,68523,69301,67732,75665,91870,88842,88875,89296,79803,123627,111844,131934,156456,152965,171299
경기도,67세,34011,39161,41315,47141,52859,54518,57028,60769,64905,62941,70793,83488,69066,69182,67452,75417,91626,89247,89383,89498,80195,123630,112037,131378,155197,152354
경기도,68세,33727,33676,39145,41337,47678,52940,54404,56953,60503,64638,62855,70439,84002,68813,68838,67149,75090,91862,89719,89684,89861,80272,123634,111557,130183,154443
경기도,69세,32483,33376,33467,39145,41759,47649,52810,54291,56697,60299,64602,62565,70776,83565,68464,68454,66852,75238,92205,89808,89880,89686,80237,122762,110495,129517
경기도,70세,29595,32047,33026,33313,39272,41538,47275,52495,53910,56312,59916,64044,62625,70292,82794,68085,68121,67028,75344,92178,89949,89738,89482,79770,121408,109904
경기도,71세,26686,29088,31648,32698,33530,39032,41266,46807,52065,53408,55811,59222,63951,62011,69566,81988,67647,67958,66906,75163,92187,89730,89486,88817,78856,120533
경기도,72세,23479,26240,28630,31347,32686,33225,38739,40770,46169,51389,52753,55050,58978,63183,61131,68738,81217,67411,67803,66568,75041,91664,89368,88670,87712,78181
경기도,73세,22221,22893,25817,28363,31184,32285,32725,38188,40291,45464,50619,51956,54706,58185,62304,60310,67853,80636,67094,67406,66276,74584,90986,88465,87419,86709
경기도,74세,20348,21634,22365,25379,28089,30852,31658,32080,37581,39557,44727,49668,51362,53722,57132,61272,59332,67164,79996,66541,66983,65716,74147,89923,87110,86444
경기도,75세,21504,19639,21039,21872,25151,27580,30136,31030,31373,36731,38721,43845,49066,50407,52748,56032,60080,58535,66422,79071,66013,66167,65169,73106,88222,85800
경기도,76세,19793,20728,19052,20394,21543,24607,26956,29414,30137,30587,35977,37733,43118,47903,49073,51628,54757,59122,57844,65354,78177,65151,65498,64025,71643,86803
경기도,77세,16111,18958,20007,18402,19970,20884,23858,26114,28644,29222,29798,34914,37043,41947,46567,47873,50328,53750,58088,56875,64404,76877,64281,64268,62563,70406
경기도,78세,14186,15342,18174,19391,17797,19281,20224,23012,25232,27738,28264,28850,34095,35956,40617,45215,46626,49252,52661,56859,55832,63118,75597,62941,62637,61224
경기도,79세,12487,13443,14601,17432,18608,17094,18562,19448,22084,24190,26645,27269,28219,32980,34667,39244,43739,45342,47991,51299,55602,54527,61801,73588,61093,61099
경기도,80세,10881,11746,12682,13988,16684,17726,16270,17580,18543,21114,23151,25499,26397,27106,31569,33315,37796,42408,43957,46421,49818,54012,53088,60002,71006,59251
경기도,81세,10313,10103,11034,11983,13262,15774,16808,15480,16730,17571,20137,21978,24718,25313,25846,30214,31902,36437,40989,42418,44967,48298,52395,51221,57572,68515
